2823.13682	80.19314
2825.36151	80.60222
2827.58621	81.00841
2829.8109	81.41169
2832.0356	81.81206
2834.26029	82.20949
2836.48498	82.60398
2838.70968	82.99553
2840.93437	83.38414
2843.15907	83.76981
2845.38376	84.15256
2847.60845	84.53241
2849.83315	84.90937
2852.05784	85.28348
2854.28254	85.65476
2856.50723	86.02326
2858.73192	86.38903
2860.95662	86.75211
2863.18131	87.11256
2865.40601	87.47044
2867.6307	87.82582
2869.85539	88.17878
2872.08009	88.5294
2874.30478	88.87777
2876.52948	89.22398
2878.75417	89.56813
2880.97887	89.91033
2883.20356	90.2507
2885.42825	90.58935
2887.65295	90.92642
2889.87764	91.26203
2892.10234	91.59634
2894.32703	91.92949
2896.55172	92.26164
2898.77642	92.59295
2901.00111	92.92358
2903.22581	93.25372
2905.4505	93.58355
2907.67519	93.91326
2909.89989	94.24305
2912.12458	94.57312
2914.34928	94.90368
2916.57397	95.23496
2918.79867	95.56717
2921.02336	95.90056
2923.24805	96.23536
2925.47275	96.57181
2927.69744	96.91017
2929.92214	97.2507
2932.14683	97.59366
2934.37152	97.93932
2936.59622	98.28797
2938.82091	98.63989
2941.04561	98.99537
2943.2703	99.35471
2945.49499	99.7182
2947.71969	100.08616
2949.94438	100.45891
2952.16908	100.83675
2954.39377	101.22002
2956.61846	101.60905
2958.84316	102.00417
2961.06785	102.40571
2963.29255	102.81403
2965.51724	103.22948
2967.74194	103.65239
2969.96663	104.08314
2972.19132	104.52207
2974.41602	104.96955
2976.64071	105.42595
2978.86541	105.89163
2981.0901	106.36695
2983.31479	106.8523
2985.53949	107.34803
2987.76418	107.85452
2989.98888	108.37214
2992.21357	108.90126
2994.43826	109.44226
2996.66296	109.99549
2998.88765	110.56132
3001.11235	111.14011
3003.33704	111.73222
3005.56174	112.338
3007.78643	112.95779
3008	113.01804
3010	113.58873
3010.01112	113.59194
3012	114.17129
3012.23582	114.24077
3014	114.76594
3014.46051	114.9046
3016	115.37292
3016.68521	115.58375
3018	115.99245
3018.9099	116.27851
3020	116.62474
3021.13459	116.98918
3022	117.26998
3023.35929	117.71601
3024	117.92838
3025.58398	118.45927
3026	118.60011
3027.80868	119.2192
3028	119.28534
3030	119.98423
3030.03337	119.99601
3032	120.69693
3032.25806	120.78991
3034	121.42356
3034.48276	121.60106
3036	122.16424
3036.70745	122.42961
3038	122.91905
3038.93215	123.2757
3040	123.68808
3041.15684	124.13942
3042	124.47138
3043.38154	125.02082
3044	125.26899
3045.60623	125.91994
3046	126.08092
3047.83092	126.83676
3048	126.90716
3050	127.74767
3050.05562	127.77125
3052	128.60239
3052.28031	128.72331
3054	129.47122
3054.50501	129.69281
3056	130.35403
3056.7297	130.67958
3058.95439	131.68338
3061.17909	132.70393
3063.40378	133.74088
3065.62848	134.79385
3067.85317	135.86237
3070.07786	136.94591
3072.30256	138.04387
3074.52725	139.1556
3076.75195	140.28033
3078.97664	141.41726
3081.20133	142.56548
3083.42603	143.724
3085.65072	144.89175
3087.87542	146.06756
3090.10011	147.25018
3092.32481	148.43827
3094.5495	149.63037
3096.77419	150.82496
3098.99889	152.02039
3101.22358	153.21494
3103.44828	154.40677
3105.67297	155.59397
3107.89766	156.7745
3110.12236	157.94627
3112.34705	159.10706
3114.57175	160.2546
3116.79644	161.38651
3118	161.9915
3119.02113	162.50035
3120	162.98408
3121.24583	163.59362
3122	163.95911
3123.47052	164.66372
3124	164.9147
3125.69522	165.70803
3126	165.84895
3127.91991	166.72388
3128	166.75989
3130	167.64555
3130.14461	167.70855
3132	168.50394
3132.3693	168.6593
3134	169.33307
3134.59399	169.57339
3136	170.13093
3136.81869	170.44805
3138	170.89553
3139.04338	171.28054
3140	171.62487
3141.26808	172.06815
3142	172.317
3143.49277	172.80819
3144	172.96998
3145.71746	173.49803
3146	173.58192
3147.94216	174.13512
3148	174.15096
3150	174.67531
3150.16685	174.71698
3152	175.15323
3152.39155	175.24122
3154	175.58308
3154.61624	175.70558
3156	175.96326
3156.84093	176.10792
3158	176.29229
3159.06563	176.44624
3160	176.56879
3161.29032	176.71868
3162	176.79146
3163.51502	176.92358
3164	176.95913
3165.73971	177.05942
3166	177.07074
3167.9644	177.12491
3168	177.12538
3170	177.12224
3170.1891	177.11893
3172	177.06065
3172.41379	177.04056
3174	176.9401
3174.63849	176.88913
3176	176.7602
3176.86318	176.66416
3178	176.52073
3179.08788	176.36541
3180	176.22158
3181.31257	175.99284
3182	175.86282
3183.53726	175.54666
3184	175.44465
3185.76196	175.0273
3186	174.96742
3187.98665	174.4354
3188	174.43163
3190	173.83791
3190.21135	173.77182
3192	173.18703
3192.43604	173.03763
3194	172.4799
3194.66073	172.2341
3196	171.71755
3196.88543	171.36271
3198	170.90113
3199.11012	170.42509
3200	170.0319
3201.33482	169.42307
3202	169.11125
3203.55951	168.35862
3204	168.14064
3205.7842	167.23387
3206	167.12165
3208	166.05592
3208.0089	166.05108
3210	164.94519
3210.23359	164.8126
3212	163.79124
3212.45829	163.52092
3214	162.59593
3214.68298	162.17861
3216	161.36116
3216.90768	160.78828
3218	160.08888
3219.13237	159.35264
3220	158.78105
3221.35706	157.87442
3222	157.43968
3223.58176	156.35639
3224	156.06678
3225.80645	154.80132
3226	154.66437
3228	153.23448
3228.03115	153.21201
3230	151.77912
3230.25584	151.59121
3232	150.30029
3232.48053	149.9417
3234.70523	148.26617
3236.92992	146.56733
3239.15462	144.84778
3241.37931	143.11011
3243.604	141.35681
3245.8287	139.59031
3248.05339	137.81295
3250.27809	136.02702
3252.50278	134.23468
3254.72747	132.43802
3256.95217	130.63905
3259.17686	128.83966
3261.40156	127.04167
3263.62625	125.24678
3265.85095	123.45661
3268.07564	121.67269
3270.30033	119.89644
3272.52503	118.1292
3274.74972	116.37221
3276.97442	114.62664
3279.19911	112.89354
3281.4238	111.17392
3283.6485	109.46868
3285.87319	107.77865
3288.09789	106.10458
3290.32258	104.44716
3292.54727	102.80701
3294.77197	101.18467
3296.99666	99.58064
3299.22136	97.99534
3301.44605	96.42915
3303.67075	94.88239
3305.89544	93.35534
3308.12013	91.84822
3310.34483	90.36121
3312.56952	88.89446
3314.79422	87.44806
3317.01891	86.02209
3319.2436	84.61659
3321.4683	83.23154
3323.69299	81.86694
3325.91769	80.52274
3328	79.28297
3328.14238	79.19884
3330	78.10889
3330.36707	77.89517
3332	76.95108
3332.59177	76.61161
3334	75.80944
3334.81646	75.34801
3336	74.68386
3337.04116	74.10423
3338	73.57423
3339.26585	72.8801
3340	72.48042
3341.49055	71.67544
3342	71.40229
3343.71524	70.49005
3344	70.33971
3345.93993	69.32374
3346	69.29251
3348	68.26056
3348.16463	68.17629
3350	67.24368
3350.38932	67.04747
3352	66.24171
3352.61402	65.93706
3354	65.25447
3354.83871	64.84481
3356	64.2818
3357.0634	63.77049
3358	63.32351
3359.2881	62.71385
3360	62.37942
3361.51279	61.67464
3363.73749	60.6526
3365.96218	59.64747
3368.18687	58.659
3370.41157	57.68692
3372.63626	56.73098
3374.86096	55.79091
3377.08565	54.86646
3379.31034	53.95735
3381.53504	53.06333
3383.75973	52.18414
3385.98443	51.31952
3388.20912	50.46922
3390.43382	49.63298
3392.65851	48.81056
3394.8832	48.00169
3397.1079	47.20615
3399.33259	46.42368
3401.55729	45.65404
3403.78198	44.89699
3406.00667	44.15231
3408.23137	43.41975
3410.45606	42.6991
3412.68076	41.99013
3414.90545	41.29262
3417.13014	40.60635
3419.35484	39.9311
3421.57953	39.26667
3423.80423	38.61286
3426.02892	37.96945
3428.25362	37.33625
3430.47831	36.71307
3432.703	36.0997
3434.9277	35.49597
3437.15239	34.90169
3439.37709	34.31667
3441.60178	33.74075
3443.82647	33.17373
3446.05117	32.61546
3448.27586	32.06577
3450.50056	31.52449
3452.72525	30.99146
3454.94994	30.46652
3457.17464	29.94951
3459.39933	29.4403
3461.62403	28.93872
3463.84872	28.44463
3466.07341	27.9579
3468.29811	27.47837
3470.5228	27.00592
3472.7475	26.54041
3474.97219	26.08171
3477.19689	25.62969
3479.42158	25.18423
3481.64627	24.7452
3483.87097	24.31248
3486.09566	23.88596
3488.32036	23.46552
3490.54505	23.05105
3492.76974	22.64244
3494.99444	22.23957
3497.21913	21.84235
3499.44383	21.45067
3501.66852	21.06443
3503.89321	20.68353
3506.11791	20.30787
3508.3426	19.93736
3510.5673	19.5719
3512.79199	19.21141
3515.01669	18.85579
3517.24138	18.50496
3519.46607	18.15884
3521.69077	17.81733
3523.91546	17.48036
3526.14016	17.14784
3528.36485	16.81971
3530.58954	16.49587
3532.81424	16.17627
3535.03893	15.86081
3537.26363	15.54944
3539.48832	15.24208
3541.71301	14.93866
3543.93771	14.63911
3546.1624	14.34337
3548.3871	14.05137
3550.61179	13.76306
3552.83648	13.47836
3555.06118	13.19721
3557.28587	12.91957
3559.51057	12.64536
3561.73526	12.37453
3563.95996	12.10702
3566.18465	11.84279
3568.40934	11.58177
3570.63404	11.32391
3572.85873	11.06916
3575.08343	10.81748
3577.30812	10.5688
3579.53281	10.32309
3581.75751	10.08029
3583.9822	9.84036
3586.2069	9.60325
3588.43159	9.36892
3590.65628	9.13731
3592.88098	8.9084
3595.10567	8.68214
3597.33037	8.45848
3599.55506	8.23739
3601.77976	8.01882
3604.00445	7.80273
3606.22914	7.5891
3608.45384	7.37787
3610.67853	7.16902
3612.90323	6.9625
3615.12792	6.75828
3617.35261	6.55633
3619.57731	6.35661
3621.802	6.15909
3624.0267	5.96373
3626.25139	5.77051
3628.47608	5.57939
3630.70078	5.39034
3632.92547	5.20332
3635.15017	5.01832
3637.37486	4.8353
3639.59956	4.65422
3641.82425	4.47507
3644.04894	4.29782
3646.27364	4.12243
3648.49833	3.94889
3650.72303	3.77715
3652.94772	3.60721
3655.17241	3.43903
3657.39711	3.27258
3659.6218	3.10785
3661.8465	2.94481
3664.07119	2.78344
3666.29588	2.62371
3668.52058	2.46559
3670.74527	2.30908
3672.96997	2.15414
3675.19466	2.00075
3677.41935	1.84889
3679.64405	1.69855
3681.86874	1.5497
3684.09344	1.40231
3686.31813	1.25638
3688.54283	1.11188
3690.76752	0.96879
3692.99221	0.82709
3695.21691	0.68677
3697.4416	0.5478
3699.6663	0.41018
3701.89099	0.27387
3704.11568	0.13886
3706.34038	0.00515
3708.56507	-0.1273
3710.78977	-0.2585
3713.01446	-0.38846
3715.23915	-0.51719
3717.46385	-0.64473
3719.68854	-0.77107
3721.91324	-0.89624
3724.13793	-1.02025
3726.36263	-1.14311
3728.58732	-1.26484
3730.81201	-1.38546
3733.03671	-1.50498
3735.2614	-1.6234
3737.4861	-1.74076
3739.71079	-1.85705
3741.93548	-1.97229
3744.16018	-2.08649
3746.38487	-2.19968
3748.60957	-2.31185
3750.83426	-2.42303
3753.05895	-2.53322
3755.28365	-2.64243
3757.50834	-2.75069
3759.73304	-2.85799
3761.95773	-2.96435
3764.18242	-3.06979
3766.40712	-3.17431
3768.63181	-3.27792
3770.85651	-3.38064
3773.0812	-3.48248
3775.3059	-3.58344
3777.53059	-3.68353
3779.75528	-3.78278
3781.97998	-3.88118
3784.20467	-3.97874
3786.42937	-4.07548
3788.65406	-4.17141
3790.87875	-4.26653
3793.10345	-4.36085
3795.32814	-4.45439
3797.55284	-4.54715
3799.77753	-4.63913
3802.00222	-4.73036
3804.22692	-4.82084
3806.45161	-4.91057
3808.67631	-4.99957
3810.901	-5.08784
3813.1257	-5.17539
3815.35039	-5.26224
3817.57508	-5.34837
3819.79978	-5.43382
3822.02447	-5.51857
3824.24917	-5.60265
3826.47386	-5.68605
3828.69855	-5.76879
3830.92325	-5.85087
3833.14794	-5.9323
3835.37264	-6.01308
3837.59733	-6.09323
3839.82202	-6.17275
3842.04672	-6.25164
3844.27141	-6.32992
3846.49611	-6.40759
3848.7208	-6.48465
3850.94549	-6.56112
3853.17019	-6.637
3855.39488	-6.71229
3857.61958	-6.787
3859.84427	-6.86114
3862.06897	-6.93472
3864.29366	-7.00773
3866.51835	-7.08019
3868.74305	-7.1521
3870.96774	-7.22347
3873.19244	-7.2943
3875.41713	-7.36459
3877.64182	-7.43436
3879.86652	-7.50361
3882.09121	-7.57234
3884.31591	-7.64056
3886.5406	-7.70828
3888.76529	-7.7755
3890.98999	-7.84221
3893.21468	-7.90844
3895.43938	-7.97419
3897.66407	-8.03945
3899.88877	-8.10424
3902.11346	-8.16855
3904.33815	-8.2324
3906.56285	-8.29579
3908.78754	-8.35871
3911.01224	-8.42119
3913.23693	-8.48322
3915.46162	-8.5448
3917.68632	-8.60594
3919.91101	-8.66665
3922.13571	-8.72693
3924.3604	-8.78678
3926.58509	-8.8462
3928.80979	-8.90521
3931.03448	-8.9638
3933.25918	-9.02198
3935.48387	-9.07975
3937.70857	-9.13712
3939.93326	-9.19409
3942.15795	-9.25067
3944.38265	-9.30685
3946.60734	-9.36265
3948.83204	-9.41806
3951.05673	-9.47308
3953.28142	-9.52774
3955.50612	-9.58201
3957.73081	-9.63592
3959.95551	-9.68946
3962.1802	-9.74264
3964.40489	-9.79545
3966.62959	-9.84791
3968.85428	-9.90002
3971.07898	-9.95177
3973.30367	-10.00318
3975.52836	-10.05424
3977.75306	-10.10496
3979.97775	-10.15535
3982.20245	-10.2054
3984.42714	-10.25512
3986.65184	-10.3045
3988.87653	-10.35357
3991.10122	-10.40231
3993.32592	-10.45073
3995.55061	-10.49883
3997.77531	-10.54662
4000	-10.59409
